colony,date,distance,from,from_ID,from_ID_date,from_nest_size,from_x,from_y,network_ID,strength,to,to_ID,to_ID_date,to_nest_size,to_x,to_y,trail_ID,trail_type,tree_type,year,treatment,dataset
6,27/06/2019,5.121814025,N56,6_N56,6_N56_2019-06-27,NA,19.52496,2.412088,6_2019-06-27,0.05,T1,6_T1,6_T1_2019-06-27,1,18.92792481,7.498985668,6_2019-06-27_N56_T1,foraging,regular,2019,control,Empirical control
6,10/08/2020,5.222470394,N55,6_N55,6_N55_2020-08-10,33.67159542,15.48766,3.569765,6_2020-08-10,0.067,T1,6_T1,6_T1_2020-08-10,1,18.92792481,7.498985668,6_2020-08-10_N55_T1,foraging,regular,2020,control,Empirical control
6,26/07/2012,6.3,N9,6_N9,6_N9_2012-07-26,14.055,3.720242245,3.905924369,6_2012-07-26,0.333,T2,6_T2,6_T2_2012-07-26,1,4.159709392,10.19057779,6_2012-07-26_N9_T2,foraging,regular,2012,control,Estimation
6,25/08/2015,6.3,N9,6_N9,6_N9_2015-08-25,7.04,3.720242245,3.905924369,6_2015-08-25,0.083,T2,6_T2,6_T2_2015-08-25,1,4.159709392,10.19057779,6_2015-08-25_N9_T2,foraging,regular,2015,control,Estimation
6,22/08/2016,7.414988793,N15,6_N15,6_N15_2016-08-22,36.565,1.354918225,3.326526121,6_2016-08-22,0.333,T2,6_T2,6_T2_2016-08-22,1,4.159709392,10.19057779,6_2016-08-22_N15_T2,foraging,regular,2016,control,Estimation
6,22/08/2016,7.323790145,N28,6_N28,6_N28_2016-08-22,2.097,7.307459912,16.80341143,6_2016-08-22,0.01,T2,6_T2,6_T2_2016-08-22,1,4.159709392,10.19057779,6_2016-08-22_N28_T2,foraging,regular,2016,control,Estimation
6,22/08/2016,4.75,N32,6_N32,6_N32_2016-08-22,49.426,8.891634213,9.776588072,6_2016-08-22,0.2,T2,6_T2,6_T2_2016-08-22,1,4.159709392,10.19057779,6_2016-08-22_N32_T2,foraging,regular,2016,control,Estimation
6,22/08/2016,10.10507941,N5,6_N5,6_N5_2016-08-22,22.499,6.781603873,0.43156661,6_2016-08-22,0.2,T2,6_T2,6_T2_2016-08-22,1,4.159709392,10.19057779,6_2016-08-22_N5_T2,foraging,regular,2016,control,Estimation
6,22/08/2016,6.3,N9,6_N9,6_N9_2016-08-22,7.616,3.720242245,3.905924369,6_2016-08-22,0.1,T2,6_T2,6_T2_2016-08-22,1,4.159709392,10.19057779,6_2016-08-22_N9_T2,foraging,regular,2016,control,Estimation
6,28/08/2013,11.93030914,N12,6_N12,6_N12_2013-08-28,42.327,-2.696389373,0.427064805,6_2013-08-28,0.25,T2,6_T2,6_T2_2013-08-28,1,4.159709392,10.19057779,6_2013-08-28_N12_T2,foraging,regular,2013,control,Estimation
6,28/08/2013,7.414988793,N15,6_N15,6_N15_2013-08-28,37.054,1.354918225,3.326526121,6_2013-08-28,0.25,T2,6_T2,6_T2_2013-08-28,1,4.159709392,10.19057779,6_2013-08-28_N15_T2,foraging,regular,2013,control,Estimation
6,28/08/2013,10.10507941,N5,6_N5,6_N5_2013-08-28,54.942,6.781603873,0.43156661,6_2013-08-28,0.033,T2,6_T2,6_T2_2013-08-28,1,4.159709392,10.19057779,6_2013-08-28_N5_T2,foraging,regular,2013,control,Estimation
6,28/08/2013,6.3,N9,6_N9,6_N9_2013-08-28,26.396,3.720242245,3.905924369,6_2013-08-28,0.1,T2,6_T2,6_T2_2013-08-28,1,4.159709392,10.19057779,6_2013-08-28_N9_T2,foraging,regular,2013,control,Estimation
6,25/08/2014,11.93030914,N12,6_N12,6_N12_2014-08-25,44.233,-2.696389373,0.427064805,6_2014-08-25,0.5,T2,6_T2,6_T2_2014-08-25,1,4.159709392,10.19057779,6_2014-08-25_N12_T2,foraging,regular,2014,control,Estimation
6,25/08/2014,7.414988793,N15,6_N15,6_N15_2014-08-25,24.919,1.354918225,3.326526121,6_2014-08-25,0.5,T2,6_T2,6_T2_2014-08-25,1,4.159709392,10.19057779,6_2014-08-25_N15_T2,foraging,regular,2014,control,Estimation
6,25/08/2014,10.10507941,N5,6_N5,6_N5_2014-08-25,9.003,6.781603873,0.43156661,6_2014-08-25,0.333,T2,6_T2,6_T2_2014-08-25,1,4.159709392,10.19057779,6_2014-08-25_N5_T2,foraging,regular,2014,control,Estimation
6,25/08/2014,6.3,N9,6_N9,6_N9_2014-08-25,24.513,3.720242245,3.905924369,6_2014-08-25,0.059,T2,6_T2,6_T2_2014-08-25,1,4.159709392,10.19057779,6_2014-08-25_N9_T2,foraging,regular,2014,control,Estimation
6,22/08/2017,7.414988793,N15,6_N15,6_N15_2017-08-22,15.643,1.354918225,3.326526121,6_2017-08-22,0.2,T2,6_T2,6_T2_2017-08-22,1,4.159709392,10.19057779,6_2017-08-22_N15_T2,foraging,regular,2017,control,Empirical control
6,22/08/2017,6.3,N9,6_N9,6_N9_2017-08-22,10.583,3.720242245,3.905924369,6_2017-08-22,0.1,T2,6_T2,6_T2_2017-08-22,1,4.159709392,10.19057779,6_2017-08-22_N9_T2,foraging,regular,2017,control,Empirical control
6,22/08/2017,8.381824464,N19,6_N19,6_N19_2017-08-22,3.527,11.32335334,5.838889988,6_2017-08-22,0.05,T2,6_T2,6_T2_2017-08-22,1,4.159709392,10.19057779,6_2017-08-22_N19_T2,foraging,regular,2017,control,Empirical control
6,22/08/2017,4.75,N32,6_N32,6_N32_2017-08-22,46.084,8.891634213,9.776588072,6_2017-08-22,0.1,T2,6_T2,6_T2_2017-08-22,1,4.159709392,10.19057779,6_2017-08-22_N32_T2,foraging,regular,2017,control,Empirical control
6,22/08/2017,3.35,N27,6_N27,6_N27_2017-08-22,0.12,7.496961579,9.898605462,6_2017-08-22,0.02,T2,6_T2,6_T2_2017-08-22,1,4.159709392,10.19057779,6_2017-08-22_N27_T2,foraging,regular,2017,control,Empirical control
6,22/08/2017,4.679502245,N33,6_N33,6_N33_2017-08-22,1.191,8.71046106,9.100439946,6_2017-08-22,0.02,T2,6_T2,6_T2_2017-08-22,1,4.159709392,10.19057779,6_2017-08-22_N33_T2,foraging,regular,2017,control,Empirical control
6,12/06/2018,7.414988793,N15,6_N15,6_N15_2018-06-12,47.44016747,1.354918225,3.326526121,6_2018-06-12,0.05,T2,6_T2,6_T2_2018-06-12,1,4.159709392,10.19057779,6_2018-06-12_N15_T2,foraging,regular,2018,control,Empirical control
6,12/06/2018,6.3,N9,6_N9,6_N9_2018-06-12,0.786537439,3.720242245,3.905924369,6_2018-06-12,0.2,T2,6_T2,6_T2_2018-06-12,1,4.159709392,10.19057779,6_2018-06-12_N9_T2,foraging,regular,2018,control,Empirical control
6,12/06/2018,10.10507941,N5,6_N5,6_N5_2018-06-12,6.522264719,6.781603873,0.43156661,6_2018-06-12,0.05,T2,6_T2,6_T2_2018-06-12,1,4.159709392,10.19057779,6_2018-06-12_N5_T2,foraging,regular,2018,control,Empirical control
6,12/06/2018,5.002382739,N45,6_N45,6_N45_2018-06-12,0.369370006,5.841085508,14.90192658,6_2018-06-12,0.003,T2,6_T2,6_T2_2018-06-12,1,4.159709392,10.19057779,6_2018-06-12_N45_T2,foraging,regular,2018,control,Empirical control
6,27/06/2019,6.3,N9,6_N9,6_N9_2019-06-27,10.30348149,3.720242245,3.905924369,6_2019-06-27,0.2,T2,6_T2,6_T2_2019-06-27,1,4.159709392,10.19057779,6_2019-06-27_N9_T2,foraging,regular,2019,control,Empirical control
6,27/06/2019,4.75,N49,6_N49,6_N49_2019-06-27,3.278844184,8.891634213,9.776588072,6_2019-06-27,0.003,T2,6_T2,6_T2_2019-06-27,1,4.159709392,10.19057779,6_2019-06-27_N49_T2,foraging,regular,2019,control,Empirical control
6,27/06/2019,5.037858237,N39,6_N39,6_N39_2019-06-27,13.47152014,8.316856609,13.03630136,6_2019-06-27,0.033,T2,6_T2,6_T2_2019-06-27,1,4.159709392,10.19057779,6_2019-06-27_N39_T2,foraging,regular,2019,control,Empirical control
6,10/08/2020,6.3,N9,6_N9,6_N9_2020-08-10,42.23892835,3.720242245,3.905924369,6_2020-08-10,0.056,T2,6_T2,6_T2_2020-08-10,1,4.159709392,10.19057779,6_2020-08-10_N9_T2,foraging,regular,2020,control,Empirical control
6,10/08/2020,9.340401128,N57,6_N57,6_N57_2020-08-10,21.97831409,8.46,1.89898,6_2020-08-10,0.017,T2,6_T2,6_T2_2020-08-10,1,4.159709392,10.19057779,6_2020-08-10_N57_T2,foraging,regular,2020,control,Empirical control
6,10/08/2020,7.695411973,N7,6_N7,6_N7_2020-08-10,316.889058,1.777757468,2.873087068,6_2020-08-10,0.033,T2,6_T2,6_T2_2020-08-10,1,4.159709392,10.19057779,6_2020-08-10_N7_T2,foraging,regular,2020,control,Empirical control
6,10/08/2020,5.037858237,N39,6_N39,6_N39_2020-08-10,0.302988331,8.316856609,13.03630136,6_2020-08-10,0.007,T2,6_T2,6_T2_2020-08-10,1,4.159709392,10.19057779,6_2020-08-10_N39_T2,foraging,regular,2020,control,Empirical control
6,10/08/2020,12.37646284,N29,6_N29,6_N29_2020-08-10,18.27752888,12.37048398,19.45124802,6_2020-08-10,0.025,T2,6_T2,6_T2_2020-08-10,1,4.159709392,10.19057779,6_2020-08-10_N29_T2,foraging,regular,2020,control,Empirical control
6,26/07/2012,2.9,N8,6_N8,6_N8_2012-07-26,5.019,1.283420617,3.114190942,6_2012-07-26,0.333,T3,6_T3,6_T3_2012-07-26,1,-1.588356974,3.517791574,6_2012-07-26_N8_T3,foraging,focal,2012,control,Estimation
6,25/08/2015,2.949483238,N15,6_N15,6_N15_2015-08-25,16.136,1.354918225,3.326526121,6_2015-08-25,0.2,T3,6_T3,6_T3_2015-08-25,1,-1.588356974,3.517791574,6_2015-08-25_N15_T3,foraging,focal,2015,control,Estimation
6,25/08/2015,3.427297819,N7,6_N7,6_N7_2015-08-25,138.538,1.777757468,2.873087068,6_2015-08-25,0.143,T3,6_T3,6_T3_2015-08-25,1,-1.588356974,3.517791574,6_2015-08-25_N7_T3,foraging,focal,2015,control,Estimation
6,22/08/2016,2.949483238,N15,6_N15,6_N15_2016-08-22,36.565,1.354918225,3.326526121,6_2016-08-22,0.2,T3,6_T3,6_T3_2016-08-22,1,-1.588356974,3.517791574,6_2016-08-22_N15_T3,foraging,focal,2016,control,Estimation
6,28/08/2013,3.283340944,N12,6_N12,6_N12_2013-08-28,42.327,-2.696389373,0.427064805,6_2013-08-28,0.125,T3,6_T3,6_T3_2013-08-28,1,-1.588356974,3.517791574,6_2013-08-28_N12_T3,foraging,focal,2013,control,Estimation
6,28/08/2013,2.949483238,N15,6_N15,6_N15_2013-08-28,37.054,1.354918225,3.326526121,6_2013-08-28,1,T3,6_T3,6_T3_2013-08-28,1,-1.588356974,3.517791574,6_2013-08-28_N15_T3,foraging,focal,2013,control,Estimation
6,25/08/2014,3.283340944,N12,6_N12,6_N12_2014-08-25,44.233,-2.696389373,0.427064805,6_2014-08-25,0.2,T3,6_T3,6_T3_2014-08-25,1,-1.588356974,3.517791574,6_2014-08-25_N12_T3,foraging,focal,2014,control,Estimation
6,25/08/2014,2.949483238,N15,6_N15,6_N15_2014-08-25,24.919,1.354918225,3.326526121,6_2014-08-25,0.167,T3,6_T3,6_T3_2014-08-25,1,-1.588356974,3.517791574,6_2014-08-25_N15_T3,foraging,focal,2014,control,Estimation
6,12/06/2018,2.949483238,N15,6_N15,6_N15_2018-06-12,47.44016747,1.354918225,3.326526121,6_2018-06-12,0.05,T3,6_T3,6_T3_2018-06-12,1,-1.588356974,3.517791574,6_2018-06-12_N15_T3,foraging,focal,2018,control,Empirical control
6,27/06/2019,3.427297819,N7,6_N7,6_N7_2019-06-27,235.6380025,1.777757468,2.873087068,6_2019-06-27,0.1,T3,6_T3,6_T3_2019-06-27,1,-1.588356974,3.517791574,6_2019-06-27_N7_T3,foraging,focal,2019,control,Empirical control
6,10/08/2020,3.427297819,N7,6_N7,6_N7_2020-08-10,316.889058,1.777757468,2.873087068,6_2020-08-10,1,T3,6_T3,6_T3_2020-08-10,1,-1.588356974,3.517791574,6_2020-08-10_N7_T3,foraging,focal,2020,control,Empirical control
6,26/07/2012,1.55,N8,6_N8,6_N8_2012-07-26,5.019,1.283420617,3.114190942,6_2012-07-26,0.1,T4,6_T4,6_T4_2012-07-26,1,-0.058919169,3.889190232,6_2012-07-26_N8_T4,foraging,regular,2012,control,Estimation
6,25/08/2015,1.521685604,N15,6_N15,6_N15_2015-08-25,16.136,1.354918225,3.326526121,6_2015-08-25,0.167,T4,6_T4,6_T4_2015-08-25,1,-0.058919169,3.889190232,6_2015-08-25_N15_T4,foraging,regular,2015,control,Estimation
6,22/08/2016,1.521685604,N15,6_N15,6_N15_2016-08-22,36.565,1.354918225,3.326526121,6_2016-08-22,0.2,T4,6_T4,6_T4_2016-08-22,1,-0.058919169,3.889190232,6_2016-08-22_N15_T4,foraging,regular,2016,control,Estimation
6,22/08/2017,3.133141761,N42,6_N42,6_N42_2017-08-22,2.097,-2.324278701,1.724768026,6_2017-08-22,0.1,T4,6_T4,6_T4_2017-08-22,1,-0.058919169,3.889190232,6_2017-08-22_N42_T4,foraging,regular,2017,control,Empirical control
6,22/08/2017,1.521685604,N15,6_N15,6_N15_2017-08-22,15.643,1.354918225,3.326526121,6_2017-08-22,0.05,T4,6_T4,6_T4_2017-08-22,1,-0.058919169,3.889190232,6_2017-08-22_N15_T4,foraging,regular,2017,control,Empirical control
6,12/06/2018,1.521685604,N15,6_N15,6_N15_2018-06-12,47.44016747,1.354918225,3.326526121,6_2018-06-12,0.2,T4,6_T4,6_T4_2018-06-12,1,-0.058919169,3.889190232,6_2018-06-12_N15_T4,foraging,regular,2018,control,Empirical control
6,27/06/2019,2.099010888,N7,6_N7,6_N7_2019-06-27,235.6380025,1.777757468,2.873087068,6_2019-06-27,0.2,T4,6_T4,6_T4_2019-06-27,1,-0.058919169,3.889190232,6_2019-06-27_N7_T4,foraging,regular,2019,control,Empirical control
6,10/08/2020,2.099010888,N7,6_N7,6_N7_2020-08-10,316.889058,1.777757468,2.873087068,6_2020-08-10,1,T4,6_T4,6_T4_2020-08-10,1,-0.058919169,3.889190232,6_2020-08-10_N7_T4,foraging,regular,2020,control,Empirical control
6,26/07/2012,3.84,N10,6_N10,6_N10_2012-07-26,48.228,0,0,6_2012-07-26,0.5,T5,6_T5,6_T5_2012-07-26,1,-3.390519701,1.802769024,6_2012-07-26_N10_T5,foraging,regular,2012,control,Estimation
6,25/08/2015,1.540902012,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.25,T5,6_T5,6_T5_2015-08-25,1,-3.390519701,1.802769024,6_2015-08-25_N12_T5,foraging,regular,2015,control,Estimation
6,25/08/2015,2.444275866,N23,6_N23,6_N23_2015-08-25,0.275,-1.025141337,2.418780147,6_2015-08-25,0.2,T5,6_T5,6_T5_2015-08-25,1,-3.390519701,1.802769024,6_2015-08-25_N23_T5,foraging,regular,2015,control,Estimation
6,25/08/2015,5.118579114,N24,6_N24,6_N24_2015-08-25,1.898,1.715155869,1.439548543,6_2015-08-25,0.1,T5,6_T5,6_T5_2015-08-25,1,-3.390519701,1.802769024,6_2015-08-25_N24_T5,foraging,regular,2015,control,Estimation
6,22/08/2016,1.540902012,N12,6_N12,6_N12_2016-08-22,188.236,-2.696389373,0.427064805,6_2016-08-22,1,T5,6_T5,6_T5_2016-08-22,1,-3.390519701,1.802769024,6_2016-08-22_N12_T5,foraging,regular,2016,control,Estimation
6,22/08/2016,2.444275866,N23,6_N23,6_N23_2016-08-22,0.285,-1.025141337,2.418780147,6_2016-08-22,0.003,T5,6_T5,6_T5_2016-08-22,1,-3.390519701,1.802769024,6_2016-08-22_N23_T5,foraging,regular,2016,control,Estimation
6,22/08/2016,5.118579114,N24,6_N24,6_N24_2016-08-22,0.433,1.715155869,1.439548543,6_2016-08-22,0.003,T5,6_T5,6_T5_2016-08-22,1,-3.390519701,1.802769024,6_2016-08-22_N24_T5,foraging,regular,2016,control,Estimation
6,22/08/2016,0.418283487,N30,6_N30,6_N30_2016-08-22,5.138,-3.418567963,1.385426993,6_2016-08-22,0.025,T5,6_T5,6_T5_2016-08-22,1,-3.390519701,1.802769024,6_2016-08-22_N30_T5,foraging,regular,2016,control,Estimation
6,28/08/2013,3.84,N10,6_N10,6_N10_2013-08-28,65.653,0,0,6_2013-08-28,0.167,T5,6_T5,6_T5_2013-08-28,1,-3.390519701,1.802769024,6_2013-08-28_N10_T5,foraging,regular,2013,control,Estimation
6,28/08/2013,1.540902012,N12,6_N12,6_N12_2013-08-28,42.327,-2.696389373,0.427064805,6_2013-08-28,0.25,T5,6_T5,6_T5_2013-08-28,1,-3.390519701,1.802769024,6_2013-08-28_N12_T5,foraging,regular,2013,control,Estimation
6,25/08/2014,3.84,N10,6_N10,6_N10_2014-08-25,41.934,0,0,6_2014-08-25,1,T5,6_T5,6_T5_2014-08-25,1,-3.390519701,1.802769024,6_2014-08-25_N10_T5,foraging,regular,2014,control,Estimation
6,25/08/2014,1.540902012,N12,6_N12,6_N12_2014-08-25,44.233,-2.696389373,0.427064805,6_2014-08-25,0.1,T5,6_T5,6_T5_2014-08-25,1,-3.390519701,1.802769024,6_2014-08-25_N12_T5,foraging,regular,2014,control,Estimation
6,25/08/2014,3.779236061,N17,6_N17,6_N17_2014-08-25,1.066,0.026442928,0.188150928,6_2014-08-25,0.2,T5,6_T5,6_T5_2014-08-25,1,-3.390519701,1.802769024,6_2014-08-25_N17_T5,foraging,regular,2014,control,Estimation
6,22/08/2017,0.418283487,N30,6_N30,6_N30_2017-08-22,9.119,-3.418567963,1.385426993,6_2017-08-22,0.1,T5,6_T5,6_T5_2017-08-22,1,-3.390519701,1.802769024,6_2017-08-22_N30_T5,foraging,regular,2017,control,Empirical control
6,12/06/2018,0.746532775,N38,6_N38,6_N38_2018-06-12,10.65733946,-4.024928287,1.409275784,6_2018-06-12,0.01,T5,6_T5,6_T5_2018-06-12,1,-3.390519701,1.802769024,6_2018-06-12_N38_T5,foraging,regular,2018,control,Empirical control
6,12/06/2018,0.418283487,N30,6_N30,6_N30_2018-06-12,5.361240557,-3.418567963,1.385426993,6_2018-06-12,0.1,T5,6_T5,6_T5_2018-06-12,1,-3.390519701,1.802769024,6_2018-06-12_N30_T5,foraging,regular,2018,control,Empirical control
6,12/06/2018,4.984076324,N15,6_N15,6_N15_2018-06-12,47.44016747,1.354918225,3.326526121,6_2018-06-12,0.033,T5,6_T5,6_T5_2018-06-12,1,-3.390519701,1.802769024,6_2018-06-12_N15_T5,foraging,regular,2018,control,Empirical control
6,27/06/2019,0.746532775,N38,6_N38,6_N38_2019-06-27,15.61130461,-4.024928287,1.409275784,6_2019-06-27,0.02,T5,6_T5,6_T5_2019-06-27,1,-3.390519701,1.802769024,6_2019-06-27_N38_T5,foraging,regular,2019,control,Empirical control
6,27/06/2019,0.418283487,N30,6_N30,6_N30_2019-06-27,9.524854484,-3.418567963,1.385426993,6_2019-06-27,0.1,T5,6_T5,6_T5_2019-06-27,1,-3.390519701,1.802769024,6_2019-06-27_N30_T5,foraging,regular,2019,control,Empirical control
6,10/08/2020,5.277941797,N7,6_N7,6_N7_2020-08-10,316.889058,1.777757468,2.873087068,6_2020-08-10,0.026,T5,6_T5,6_T5_2020-08-10,1,-3.390519701,1.802769024,6_2020-08-10_N7_T5,foraging,regular,2020,control,Empirical control
6,10/08/2020,1.439084031,N51,6_N51,6_N51_2020-08-10,35.85510784,-2.54584271,0.63765803,6_2020-08-10,0.022,T5,6_T5,6_T5_2020-08-10,1,-3.390519701,1.802769024,6_2020-08-10_N51_T5,foraging,regular,2020,control,Empirical control
6,10/08/2020,1.540902012,N12,6_N12,6_N12_2020-08-10,40.03899863,-2.696389373,0.427064805,6_2020-08-10,0.018,T5,6_T5,6_T5_2020-08-10,1,-3.390519701,1.802769024,6_2020-08-10_N12_T5,foraging,regular,2020,control,Empirical control
6,10/08/2020,1.291687987,N25,6_N25,6_N25_2020-08-10,100.4786009,-4.53739948,1.208526121,6_2020-08-10,0.016,T5,6_T5,6_T5_2020-08-10,1,-3.390519701,1.802769024,6_2020-08-10_N25_T5,foraging,regular,2020,control,Empirical control
6,26/07/2012,3.25,N12,6_N12,6_N12_2012-07-26,37.349,-2.696389373,0.427064805,6_2012-07-26,0.2,T6,6_T6,6_T6_2012-07-26,1,-5.510972795,2.052063316,6_2012-07-26_N12_T6,foraging,regular,2012,control,Estimation
6,26/07/2012,1.570609766,N13,6_N13,6_N13_2012-07-26,0.119,-4.9508842,0.584713391,6_2012-07-26,0.05,T6,6_T6,6_T6_2012-07-26,1,-5.510972795,2.052063316,6_2012-07-26_N13_T6,foraging,regular,2012,control,Estimation
6,25/08/2015,3.25,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.2,T6,6_T6,6_T6_2015-08-25,1,-5.510972795,2.052063316,6_2015-08-25_N12_T6,foraging,regular,2015,control,Estimation
6,25/08/2015,1.288177006,N25,6_N25,6_N25_2015-08-25,11.511,-4.53739948,1.208526121,6_2015-08-25,0.2,T6,6_T6,6_T6_2015-08-25,1,-5.510972795,2.052063316,6_2015-08-25_N25_T6,foraging,regular,2015,control,Estimation
6,22/08/2016,1.288177006,N25,6_N25,6_N25_2016-08-22,46.148,-4.53739948,1.208526121,6_2016-08-22,0.333,T6,6_T6,6_T6_2016-08-22,1,-5.510972795,2.052063316,6_2016-08-22_N25_T6,foraging,regular,2016,control,Estimation
6,22/08/2016,2.196033235,N30,6_N30,6_N30_2016-08-22,5.138,-3.418567963,1.385426993,6_2016-08-22,0.025,T6,6_T6,6_T6_2016-08-22,1,-5.510972795,2.052063316,6_2016-08-22_N30_T6,foraging,regular,2016,control,Estimation
6,28/08/2013,3.25,N12,6_N12,6_N12_2013-08-28,42.327,-2.696389373,0.427064805,6_2013-08-28,0.1,T6,6_T6,6_T6_2013-08-28,1,-5.510972795,2.052063316,6_2013-08-28_N12_T6,foraging,regular,2013,control,Estimation
6,25/08/2014,3.25,N12,6_N12,6_N12_2014-08-25,44.233,-2.696389373,0.427064805,6_2014-08-25,0.1,T6,6_T6,6_T6_2014-08-25,1,-5.510972795,2.052063316,6_2014-08-25_N12_T6,foraging,regular,2014,control,Estimation
6,22/08/2017,0.410385728,N43,6_N43,6_N43_2017-08-22,0.598,-5.302891614,1.698342143,6_2017-08-22,0.02,T6,6_T6,6_T6_2017-08-22,1,-5.510972795,2.052063316,6_2017-08-22_N43_T6,foraging,regular,2017,control,Empirical control
6,22/08/2017,1.288177006,N25,6_N25,6_N25_2017-08-22,93.384,-4.53739948,1.208526121,6_2017-08-22,0.2,T6,6_T6,6_T6_2017-08-22,1,-5.510972795,2.052063316,6_2017-08-22_N25_T6,foraging,regular,2017,control,Empirical control
6,22/08/2017,1.619105954,N38,6_N38,6_N38_2017-08-22,7.339,-4.024928287,1.409275784,6_2017-08-22,0.05,T6,6_T6,6_T6_2017-08-22,1,-5.510972795,2.052063316,6_2017-08-22_N38_T6,foraging,regular,2017,control,Empirical control
6,12/06/2018,1.288177006,N25,6_N25,6_N25_2018-06-12,173.0027356,-4.53739948,1.208526121,6_2018-06-12,0.2,T6,6_T6,6_T6_2018-06-12,1,-5.510972795,2.052063316,6_2018-06-12_N25_T6,foraging,regular,2018,control,Empirical control
6,27/06/2019,1.288177006,N25,6_N25,6_N25_2019-06-27,19.72938107,-4.53739948,1.208526121,6_2019-06-27,0.25,T6,6_T6,6_T6_2019-06-27,1,-5.510972795,2.052063316,6_2019-06-27_N25_T6,foraging,regular,2019,control,Empirical control
6,27/06/2019,1.619105954,N38,6_N38,6_N38_2019-06-27,15.61130461,-4.024928287,1.409275784,6_2019-06-27,0.1,T6,6_T6,6_T6_2019-06-27,1,-5.510972795,2.052063316,6_2019-06-27_N38_T6,foraging,regular,2019,control,Empirical control
6,10/08/2020,7.334825754,N7,6_N7,6_N7_2020-08-10,316.889058,1.777757468,2.873087068,6_2020-08-10,0.02,T6,6_T6,6_T6_2020-08-10,1,-5.510972795,2.052063316,6_2020-08-10_N7_T6,foraging,regular,2020,control,Empirical control
6,10/08/2020,1.288177006,N25,6_N25,6_N25_2020-08-10,100.4786009,-4.53739948,1.208526121,6_2020-08-10,0.053,T6,6_T6,6_T6_2020-08-10,1,-5.510972795,2.052063316,6_2020-08-10_N25_T6,foraging,regular,2020,control,Empirical control
6,26/07/2012,2.42,N14,6_N14,6_N14_2012-07-26,47.703,-10.56545201,1.77812378,6_2012-07-26,0.333,T7,6_T7,6_T7_2012-07-26,1,-8.169003277,2.114922636,6_2012-07-26_N14_T7,foraging,regular,2012,control,Estimation
6,25/08/2015,5.726985856,N12,6_N12,6_N12_2015-08-25,18.192,-2.696389373,0.427064805,6_2015-08-25,0.1,T7,6_T7,6_T7_2015-08-25,1,-8.169003277,2.114922636,6_2015-08-25_N12_T7,foraging,regular,2015,control,Estimation
6,25/08/2015,2.650000001,N26,6_N26,6_N26_2015-08-25,31.342,-10.75108424,2.711041674,6_2015-08-25,0.059,T7,6_T7,6_T7_2015-08-25,1,-8.169003277,2.114922636,6_2015-08-25_N26_T7,foraging,regular,2015,control,Estimation
6,22/08/2016,2.650000001,N26,6_N26,6_N26_2016-08-22,24.78,-10.75108424,2.711041674,6_2016-08-22,0.05,T7,6_T7,6_T7_2016-08-22,1,-8.169003277,2.114922636,6_2016-08-22_N26_T7,foraging,regular,2016,control,Estimation
6,28/08/2013,2.42,N14,6_N14,6_N14_2013-08-28,42.327,-10.56545201,1.77812378,6_2013-08-28,0.083,T7,6_T7,6_T7_2013-08-28,1,-8.169003277,2.114922636,6_2013-08-28_N14_T7,foraging,regular,2013,control,Estimation
6,25/08/2014,5.726985856,N12,6_N12,6_N12_2014-08-25,44.233,-2.696389373,0.427064805,6_2014-08-25,0.067,T7,6_T7,6_T7_2014-08-25,1,-8.169003277,2.114922636,6_2014-08-25_N12_T7,foraging,regular,2014,control,Estimation
6,22/08/2017,2.650000001,N26,6_N26,6_N26_2017-08-22,14.429,-10.75108424,2.711041674,6_2017-08-22,0.05,T7,6_T7,6_T7_2017-08-22,1,-8.169003277,2.114922636,6_2017-08-22_N26_T7,foraging,regular,2017,control,Empirical control
6,22/08/2017,3.743006917,N25,6_N25,6_N25_2017-08-22,93.384,-4.53739948,1.208526121,6_2017-08-22,0.2,T7,6_T7,6_T7_2017-08-22,1,-8.169003277,2.114922636,6_2017-08-22_N25_T7,foraging,regular,2017,control,Empirical control
6,12/06/2018,2.650000001,N26,6_N26,6_N26_2018-06-12,12.35433936,-10.75108424,2.711041674,6_2018-06-12,0.05,T7,6_T7,6_T7_2018-06-12,1,-8.169003277,2.114922636,6_2018-06-12_N26_T7,foraging,regular,2018,control,Empirical control
6,12/06/2018,3.743006917,N25,6_N25,6_N25_2018-06-12,173.0027356,-4.53739948,1.208526121,6_2018-06-12,0.1,T7,6_T7,6_T7_2018-06-12,1,-8.169003277,2.114922636,6_2018-06-12_N25_T7,foraging,regular,2018,control,Empirical control
6,27/06/2019,2.650000001,N26,6_N26,6_N26_2019-06-27,19.59898717,-10.75108424,2.711041674,6_2019-06-27,0.005,T7,6_T7,6_T7_2019-06-27,1,-8.169003277,2.114922636,6_2019-06-27_N26_T7,foraging,regular,2019,control,Empirical control
6,27/06/2019,3.743006917,N25,6_N25,6_N25_2019-06-27,19.72938107,-4.53739948,1.208526121,6_2019-06-27,0.1,T7,6_T7,6_T7_2019-06-27,1,-8.169003277,2.114922636,6_2019-06-27_N25_T7,foraging,regular,2019,control,Empirical control
