network_ID,colony,date,node_ID,ID,x,y,species,nest.size,year,tree_type,treatment,dataset
7_2016-08-22,7,22/08/2016,7_N6,N6,0,0,nest,11.058,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_N9,N9,2.319170138,-13.97416426,nest,23.922,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_T1,T1,17.70298508,6.443358656,tree,0,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_T2,T2,0.680061487,-12.02075113,tree,0,2016,focal,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_T3,T3,-11.38808355,1.600485266,tree,0,2016,regular,exclusion,Estimation
7_2016-08-22,7,22/08/2016,7_T4,T4,0.306717478,7.527682069,tree,0,2016,regular,exclusion,Estimation
7_2017-08-22,7,22/08/2017,7_N11,N11,3.055508099,-14.73666436,nest,0.294,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N13,N13,-4.562362992,-3.983993513,nest,5.466,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N15,N15,7.049447094,-4.069999467,nest,1.066,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N16,N16,17.44579883,-13.30590109,nest,0.693,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N25,N25,13.79476466,-17.65703306,nest,0.228,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N27,N27,15.68781225,-8.475882123,nest,19.001,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N30,N30,-12.61086523,-17.6126337,nest,16.71101461,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N32,N32,-9.624257258,-17.8914457,nest,6.781,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N37,N37,-26.33923375,-21.35346888,nest,73.178,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_N6,N6,0,0,nest,0.16,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_T7,T7,-18.48841372,-18.12685517,tree,0,2017,regular,exclusion,Empirical exclusion
7_2017-08-22,7,22/08/2017,7_T8,T8,-26.9873822,-12.74859773,tree,0,2017,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N10,N10,2.10321334,-14.38032022,nest,0.711048114,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N15,N15,7.049447094,-4.069999467,nest,2.751153506,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N18,N18,2.761059372,-14.56666452,nest,10.71906695,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N27,N27,15.68781225,-8.475882123,nest,24.67292431,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N28,N28,-6.785981119,-15.78823424,nest,40.88754835,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N32,N32,-9.624257258,-17.8914457,nest,3.164100166,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N37,N37,-26.33923375,-21.35346888,nest,109.5455952,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N39,N39,-4.964466161,-12.81404025,nest,1.627960404,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N40,N40,3.410897959,-16.35208038,nest,1.627960404,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N6,N6,0,0,nest,2.982108655,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_N9,N9,2.319170138,-13.97416426,nest,1.144988419,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_T1,T1,17.70298508,6.443358656,tree,0,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_T2,T2,0.680061487,-12.02075113,tree,0,2018,focal,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_T8,T8,-26.9873822,-12.74859773,tree,0,2018,regular,exclusion,Empirical exclusion
7_2018-06-12,7,12/06/2018,7_T9,T9,-27.89807914,-22.25346947,tree,0,2018,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N15,N15,7.049447094,-4.069999467,nest,3.793189517,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N27,N27,15.68781225,-8.475882123,nest,24.80180052,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N28,N28,-6.785981119,-15.78823424,nest,75.98656436,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N32,N32,-9.624257258,-17.8914457,nest,66.36539751,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N37,N37,-26.33923375,-21.35346888,nest,123.0833184,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N39,N39,-4.964466161,-12.81404025,nest,10.86236086,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N40,N40,3.410897959,-16.35208038,nest,4.466203355,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N41,N41,-11.15487905,-18.28919231,nest,75.71168959,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N42,N42,-23.19262954,-25.23919686,nest,112.4244876,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N43,N43,-28.28974503,-20.13465562,nest,26.75874637,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N44,N44,-10.04898559,-19.96469229,nest,3.278844184,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N45,N45,-11.34187416,-21.61951529,nest,1.627960404,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N46,N46,0.275637535,0.961261645,nest,2.598982506,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N47,N47,0.806299954,-5.973385876,nest,9.21623005,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N48,N48,2.0562993,-3.808321988,nest,2.204136351,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N49,N49,17.44579883,-13.30590109,nest,12.99339039,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N50,N50,-11.59951049,-15.54238503,nest,124.7261498,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_N6,N6,0,0,nest,4.445763395,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T1,T1,17.70298508,6.443358656,tree,0,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T2,T2,0.680061487,-12.02075113,tree,0,2019,focal,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T3,T3,-11.38808355,1.600485266,tree,0,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T4,T4,0.306717478,7.527682069,tree,0,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T7,T7,-18.48841372,-18.12685517,tree,0,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T8,T8,-26.9873822,-12.74859773,tree,0,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T9,T9,-27.89807914,-22.25346947,tree,0,2019,regular,exclusion,Empirical exclusion
7_2019-06-27,7,27/06/2019,7_T10,T10,-31.42482012,-23.23295038,tree,0,2019,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N27,N27,15.68781225,-8.475882123,nest,49.60118021,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N28,N28,-6.785981119,-15.78823424,nest,267.7659244,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N37,N37,-26.33923375,-21.35346888,nest,147.7405563,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N39,N39,-4.964466161,-12.81404025,nest,3.811275145,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N41,N41,-11.15487905,-18.28919231,nest,39.59987431,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N42,N42,-23.19262954,-25.23919686,nest,74.56689531,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N43,N43,-28.28974503,-20.13465562,nest,10.01739258,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N49,N49,17.44579883,-13.30590109,nest,101.8520474,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N50,N50,-11.59951049,-15.54238503,nest,232.7344279,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N51,N51,-9.14951,-11.29886,nest,5.642295199,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N52,N52,-17.16366276,-6.63788002,nest,7.329648383,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N53,N53,10.50308626,-15.56172515,nest,8.493428901,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_N54,N54,21.90570559,-17.61278299,nest,25.34257472,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T1,T1,17.70298508,6.443358656,tree,0,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T2,T2,0.680061487,-12.02075113,tree,0,2020,focal,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T3,T3,-11.38808355,1.600485266,tree,0,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T7,T7,-18.48841372,-18.12685517,tree,0,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T9,T9,-27.89807914,-22.25346947,tree,0,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T10,T10,-31.42482012,-23.23295038,tree,0,2020,regular,exclusion,Empirical exclusion
7_2020-08-13,7,13/08/2020,7_T11,T11,-26.36,5.61218,tree,0,2020,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N27,N27,15.68781225,-8.475882123,nest,106.7784387,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N37,N37,-26.33923375,-21.35346888,nest,40.52436193,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N39,N39,-4.964466161,-12.81404025,nest,45.57347389,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N42,N42,-23.19262954,-25.23919686,nest,144.8862864,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N43,N43,-28.28974503,-20.13465562,nest,1.539795354,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N49,N49,17.44579883,-13.30590109,nest,23.42813964,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N51,N51,-9.14951,-11.29886,nest,2.739955992,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N55,N55,-1.976892833,-10.30716857,nest,2.578861216,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N56,N56,-0.904430613,-9.407265919,nest,2.548687807,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_N57,N57,3.850570911,1.783214117,nest,49.95187477,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T1,T1,17.70298508,6.443358656,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T2,T2,0.680061487,-12.02075113,tree,0,2021,focal,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T3,T3,-11.38808355,1.600485266,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T4,T4,0.306717478,7.527682069,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T7,T7,-18.48841372,-18.12685517,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T8,T8,-26.9873822,-12.74859773,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T9,T9,-27.89807914,-22.25346947,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T10,T10,-31.42482012,-23.23295038,tree,0,2021,regular,exclusion,Empirical exclusion
7_2021-07-29,7,29/07/2021,7_T12,T12,-28.33649,-16.39037,tree,0,2021,regular,exclusion,Empirical exclusion
8_2012-07-26,8,26/07/2012,8_N1,N1,5.83410426,-2.021200208,nest,7.413,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_N2,N2,3.090933724,1.004305092,nest,41.89,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_N3,N3,2.301249,1.30324,nest,54.744,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_N4,N4,1.089294879,-0.153090389,nest,0.582,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_N5,N5,1.539000601,-1.709232912,nest,0.21,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_N6,N6,-12.84377771,1.805069035,nest,247.416,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T1,T1,-3.893703013,-1.421512274,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T10,T10,-23.61405915,-0.880268512,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T2,T2,10.23142397,-2.174755977,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T3,T3,4.595823083,5.138952358,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T4,T4,-1.101935332,5.184181567,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T5,T5,-15.14566632,4.027974521,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T6,T6,-18.43987561,-8.719667936,tree,0,2012,regular,control,Estimation
8_2012-07-26,8,26/07/2012,8_T7,T7,-6.817082517,4.240011558,tree,0,2012,focal,control,Estimation
8_2013-08-28,8,28/08/2013,8_N1,N1,5.83410426,-2.021200208,nest,6.75,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_N3,N3,2.301249,1.30324,nest,23.471,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_N6,N6,-12.84377771,1.805069035,nest,227.526,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_N7,N7,-5.446475216,2.84469195,nest,22.821,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T1,T1,-3.893703013,-1.421512274,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T10,T10,-23.61405915,-0.880268512,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T2,T2,10.23142397,-2.174755977,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T3,T3,4.595823083,5.138952358,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T4,T4,-1.101935332,5.184181567,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T5,T5,-15.14566632,4.027974521,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T6,T6,-18.43987561,-8.719667936,tree,0,2013,regular,control,Estimation
8_2013-08-28,8,28/08/2013,8_T7,T7,-6.817082517,4.240011558,tree,0,2013,focal,control,Estimation
8_2013-08-28,8,28/08/2013,8_T8,T8,-16.70140736,6.242759141,tree,0,2013,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_N3,N3,2.301249,1.30324,nest,0.668,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_N6,N6,-12.84377771,1.805069035,nest,384.166,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_N7,N7,-5.446475216,2.84469195,nest,23.626,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_N9,N9,-3.147975374,1.83541068,nest,2.217,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T1,T1,-3.893703013,-1.421512274,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T10,T10,-23.61405915,-0.880268512,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T2,T2,10.23142397,-2.174755977,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T3,T3,4.595823083,5.138952358,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T4,T4,-1.101935332,5.184181567,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T5,T5,-15.14566632,4.027974521,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T6,T6,-18.43987561,-8.719667936,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T7,T7,-6.817082517,4.240011558,tree,0,2014,focal,control,Estimation
8_2014-08-25,8,25/08/2014,8_T8,T8,-16.70140736,6.242759141,tree,0,2014,regular,control,Estimation
8_2014-08-25,8,25/08/2014,8_T9,T9,-12.8437745,-12.36493096,tree,0,2014,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N10,N10,-3.429229218,2.066182511,nest,0.374,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N11,N11,-4.547793263,4.961852961,nest,0.181,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N12,N12,-11.48748211,3.915916307,nest,9.077,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N13,N13,-11.7681305,3.285569988,nest,14.232,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N14,N14,2.089852455,-6.148668861,nest,0.177,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N15,N15,-3.609773757,1.826591882,nest,1.086,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N3,N3,2.301249,1.30324,nest,114.467,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N6,N6,-12.84377771,1.805069035,nest,59.916,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N7,N7,-5.446475216,2.84469195,nest,59.402,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_N9,N9,-3.147975374,1.83541068,nest,162.257,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_T1,T1,-3.893703013,-1.421512274,tree,0,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_T12,T12,2.099852455,-6.148668861,tree,0,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_T3,T3,4.595823083,5.138952358,tree,0,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_T4,T4,-1.101935332,5.184181567,tree,0,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_T5,T5,-15.14566632,4.027974521,tree,0,2015,regular,control,Estimation
8_2015-08-25,8,25/08/2015,8_T7,T7,-6.817082517,4.240011558,tree,0,2015,focal,control,Estimation
8_2016-08-22,8,22/08/2016,8_N12,N12,-11.48748211,3.915916307,nest,15.418,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N13,N13,-11.7681305,3.285569988,nest,9.766,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N15,N15,-3.609773757,1.826591882,nest,0.702,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N16,N16,-12.84377585,-6.404930965,nest,0.737,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N17,N17,5.74,0,nest,16.374,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N18,N18,-8.21899871,0.891034487,nest,10.874,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N19,N19,-4.704773183,-0.070004084,nest,68.198,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N3,N3,2.301249,1.30324,nest,186.824,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N6,N6,-12.84377771,1.805069035,nest,184.46,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N7,N7,-5.446475216,2.84469195,nest,48.26,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_N9,N9,-3.147975374,1.83541068,nest,133.055,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T1,T1,-3.893703013,-1.421512274,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T10,T10,-23.61405915,-0.880268512,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T2,T2,10.23142397,-2.174755977,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T3,T3,4.595823083,5.138952358,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T4,T4,-1.101935332,5.184181567,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T5,T5,-15.14566632,4.027974521,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T6,T6,-18.43987561,-8.719667936,tree,0,2016,regular,control,Estimation
8_2016-08-22,8,22/08/2016,8_T7,T7,-6.817082517,4.240011558,tree,0,2016,focal,control,Estimation
8_2016-08-22,8,22/08/2016,8_T9,T9,-12.8437745,-12.36493096,tree,0,2016,regular,control,Estimation
8_2017-08-22,8,22/08/2017,8_N12,N12,-11.48748211,3.915916307,nest,9.133,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_N22,N22,6.674504485,-0.583943392,nest,11.31,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_N3,N3,2.301249,1.30324,nest,49.1,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_N6,N6,-12.84377771,1.805069035,nest,417.452,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_N9,N9,-3.147975374,1.83541068,nest,11.002,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T1,T1,-3.893703013,-1.421512274,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T10,T10,-23.61405915,-0.880268512,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T11,T11,-26.13133045,0.875906912,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T14,T14,-15.5613842,11.94728846,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T16,T16,-5.130325236,10.99760138,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T17,T17,-17,-15,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T18,T18,6.5,5.5,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T19,T19,13.5203482,-3.371826313,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T3,T3,4.595823083,5.138952358,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T4,T4,-1.101935332,5.184181567,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T5,T5,-15.14566632,4.027974521,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T6,T6,-18.43987561,-8.719667936,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T7,T7,-6.817082517,4.240011558,tree,0,2017,focal,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T8,T8,-16.70140736,6.242759141,tree,0,2017,regular,control,Empirical control
8_2017-08-22,8,22/08/2017,8_T9,T9,-12.8437745,-12.36493096,tree,0,2017,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N12,N12,-11.48748211,3.915916307,nest,22.57077548,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N20,N20,4.656757859,4.642679295,nest,2.695179232,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N22,N22,6.674504485,-0.583943392,nest,41.49791136,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N24,N24,-3.563954529,4.750060068,nest,6.694551213,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N27,N27,-11.84376701,-45.39493096,nest,164.8684864,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N3,N3,2.301249,1.30324,nest,33.12992518,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_N6,N6,-12.84377771,1.805069035,nest,644.6684626,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T1,T1,-3.893703013,-1.421512274,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T14,T14,-15.5613842,11.94728846,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T16,T16,-5.130325236,10.99760138,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T17,T17,-17,-15,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T19,T19,13.5203482,-3.371826313,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T2,T2,10.23142397,-2.174755977,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T3,T3,4.595823083,5.138952358,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T4,T4,-1.101935332,5.184181567,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T5,T5,-15.14566632,4.027974521,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T7,T7,-6.817082517,4.240011558,tree,0,2018,focal,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T8,T8,-16.70140736,6.242759141,tree,0,2018,regular,control,Empirical control
8_2018-06-12,8,12/06/2018,8_T9,T9,-12.8437745,-12.36493096,tree,0,2018,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_N22,N22,6.674504485,-0.583943392,nest,89.53968583,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_N27,N27,-11.84376701,-45.39493096,nest,608.4811,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_N28,N28,-3.147975374,1.83541068,nest,8.655446163,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_N3,N3,2.301249,1.30324,nest,150.4153704,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_N6,N6,-12.84377771,1.805069035,nest,1074.754427,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T10,T10,-23.61405915,-0.880268512,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T14,T14,-15.5613842,11.94728846,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T16,T16,-5.130325236,10.99760138,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T17,T17,-17,-15,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T19,T19,13.5203482,-3.371826313,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T2,T2,10.23142397,-2.174755977,tree,0,2019,regular,control,Empirical control
8_2019-06-27,8,27/06/2019,8_T20,T20,-8.333106117,-14.24174515,tree,0,2019,regular,control,Empirical control
